Acquaintance,Babysittee,Boyfriend or Girlfriend,Child of Boyfriend or Girlfriend,Child,Common Law Spouse,Employee,Employer,Friend,Grandchild,Grandparent,Homosexual Relationship,In-Law,Neighbor,Other Family Member,Otherwise Known,Parent,Sibling,Stepchild,Spouse,Stepparent,Stepsibling,Stranger,Offender,Ex-Spouse,Total Homicides
18.181818181818183,0.0,9.090909090909092,0.0,4.545454545454546,0.0,0.0,0.0,0.0,0.0,0.0,4.545454545454546,0.0,0.0,0.0,18.181818181818183,4.545454545454546,4.545454545454546,0.0,4.545454545454546,0.0,0.0,31.818181818181817,0.0,0.0,22
32.3499491353001,0.20345879959308238,8.952187182095624,0.9155645981688708,4.069175991861648,0.3051881993896236,0.0,0.20345879959308238,4.781281790437437,0.0,0.7121057985757884,0.40691759918616477,0.9155645981688708,0.8138351983723295,2.644964394710071,14.852492370295014,2.238046795523906,2.3397761953204474,0.508646998982706,8.036622583926754,0.7121057985757884,0.10172939979654119,12.207527975584945,1.017293997965412,0.7121057985757884,983
16.78832116788321,0.0,9.48905109489051,0.0,20.437956204379564,0.0,0.0,0.7299270072992701,4.37956204379562,0.0,0.0,0.7299270072992701,1.4598540145985401,0.0,0.7299270072992701,8.75912408759124,2.18978102189781,1.4598540145985401,0.7299270072992701,5.839416058394161,0.7299270072992701,0.0,22.62773722627737,0.7299270072992701,2.18978102189781,137
25.49152542372881,0.47457627118644063,6.8474576271186445,0.8813559322033898,6.779661016949152,0.6779661016949152,0.13559322033898305,0.2711864406779661,4.542372881355932,0.2033898305084746,0.3389830508474576,0.2033898305084746,0.2711864406779661,1.2881355932203389,1.4915254237288136,9.898305084745761,3.186440677966101,1.152542372881356,0.8813559322033898,8.0,0.5423728813559322,0.0,24.8135593220339,0.6779661016949152,0.9491525423728813,1475
26.875,0.8333333333333334,8.125,0.8333333333333334,4.791666666666667,0.625,0.4166666666666667,0.0,4.166666666666666,0.625,0.4166666666666667,0.625,0.4166666666666667,0.0,2.2916666666666665,14.583333333333334,3.3333333333333335,0.8333333333333334,0.4166666666666667,5.416666666666667,0.0,0.0,22.5,1.25,0.625,480
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,2
21.75824175824176,0.43956043956043955,4.835164835164836,1.3186813186813187,3.9560439560439558,0.0,0.0,0.0,3.296703296703297,0.21978021978021978,0.0,0.0,0.6593406593406593,0.43956043956043955,0.43956043956043955,18.24175824175824,1.098901098901099,0.21978021978021978,0.0,4.175824175824175,0.21978021978021978,0.0,37.8021978021978,0.43956043956043955,0.43956043956043955,455
25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,4
31.636363636363633,0.36363636363636365,9.818181818181818,1.6363636363636365,7.454545454545454,0.5454545454545455,0.0,0.0,3.8181818181818183,0.0,1.2727272727272727,0.18181818181818182,0.36363636363636365,0.9090909090909091,1.090909090909091,12.0,4.909090909090909,2.0,1.090909090909091,7.090909090909091,0.5454545454545455,0.0,11.636363636363637,0.36363636363636365,1.2727272727272727,550
27.837837837837835,0.5405405405405406,7.027027027027027,1.3513513513513513,8.91891891891892,1.3513513513513513,0.2702702702702703,0.0,4.594594594594595,0.2702702702702703,0.2702702702702703,0.5405405405405406,1.6216216216216217,0.5405405405405406,1.6216216216216217,11.891891891891893,4.054054054054054,1.0810810810810811,2.1621621621621623,10.0,0.2702702702702703,0.0,12.162162162162163,0.0,1.6216216216216217,370
35.57692307692308,0.4807692307692308,8.173076923076923,1.4423076923076923,1.4423076923076923,0.0,0.4807692307692308,0.0,3.8461538461538463,0.0,0.0,0.9615384615384616,0.0,4.807692307692308,1.9230769230769231,14.423076923076922,0.9615384615384616,0.9615384615384616,0.0,0.9615384615384616,0.0,0.0,20.192307692307693,2.8846153846153846,0.4807692307692308,208
16.39344262295082,0.0,3.278688524590164,1.639344262295082,3.278688524590164,0.0,0.0,0.0,16.39344262295082,0.0,0.0,0.0,0.0,3.278688524590164,3.278688524590164,21.311475409836063,3.278688524590164,1.639344262295082,0.0,1.639344262295082,1.639344262295082,0.0,21.311475409836063,0.0,1.639344262295082,61
31.390134529147986,0.5605381165919282,5.7174887892376685,2.130044843049327,6.614349775784753,0.2242152466367713,0.0,0.0,4.147982062780269,0.336322869955157,0.672645739910314,0.2242152466367713,0.2242152466367713,0.336322869955157,2.242152466367713,10.426008968609866,2.0179372197309418,1.4573991031390134,0.672645739910314,5.7174887892376685,0.2242152466367713,0.2242152466367713,22.982062780269057,0.672645739910314,0.7847533632286996,892
36.09550561797753,0.35112359550561795,6.952247191011236,1.3342696629213482,4.49438202247191,0.0702247191011236,0.0,0.0,5.828651685393258,0.21067415730337077,0.35112359550561795,0.35112359550561795,0.5617977528089888,1.544943820224719,3.581460674157303,7.303370786516854,2.598314606741573,1.3342696629213482,0.2808988764044944,8.146067415730338,0.42134831460674155,0.21067415730337077,17.345505617977526,0.0702247191011236,0.5617977528089888,1424
24.832214765100673,0.0,7.38255033557047,0.0,4.026845637583892,1.342281879194631,0.0,0.0,3.691275167785235,0.0,1.006711409395973,0.0,0.6711409395973155,0.6711409395973155,1.6778523489932886,34.56375838926174,0.6711409395973155,1.342281879194631,0.33557046979865773,8.724832214765101,2.348993288590604,0.0,5.033557046979865,0.6711409395973155,1.006711409395973,298
22.17898832684825,0.0,9.33852140077821,0.25940337224383914,3.8910505836575875,0.0,0.12970168612191957,0.0,4.150453955901426,0.12970168612191957,0.5188067444876783,0.38910505836575876,0.648508430609598,1.297016861219196,1.556420233463035,19.714656290531778,3.24254215304799,1.297016861219196,0.38910505836575876,6.8741893644617384,0.5188067444876783,0.0,22.43839169909209,0.12970168612191957,0.9079118028534372,771
52.94117647058824,0.0,11.76470588235294,0.0,0.0,0.0,0.0,0.0,5.88235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.88235294117647,0.0,0.0,0.0,0.0,0.0,23.52941176470588,0.0,0.0,17
26.53061224489796,0.0,4.081632653061225,2.0408163265306123,8.16326530612245,0.0,0.0,0.0,2.0408163265306123,0.0,2.0408163265306123,2.0408163265306123,0.0,8.16326530612245,0.0,2.0408163265306123,6.122448979591836,2.0408163265306123,2.0408163265306123,10.204081632653061,2.0408163265306123,0.0,16.3265306122449,4.081632653061225,0.0,49
28.402187120291618,0.39489671931956255,6.257594167679223,1.06318347509113,5.83232077764277,0.6075334143377886,0.060753341433778855,0.2733900364520049,5.042527339003645,0.15188335358444716,0.425273390036452,0.212636695018226,0.5164034021871203,1.8833535844471445,2.703523693803159,13.365735115431349,2.976913730255164,2.035236938031592,0.5771567436208992,5.801944106925881,0.39489671931956255,0.18226002430133656,20.23086269744836,0.12150668286755771,0.48602673147023084,3292
66.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33333333333333,0.0,0.0,0.0,0.0,0.0,3
22.84263959390863,1.5228426395939088,12.690355329949238,1.5228426395939088,6.598984771573605,0.5076142131979695,0.0,0.0,4.060913705583756,0.0,0.0,0.0,0.5076142131979695,2.030456852791878,3.5532994923857872,9.644670050761421,2.5380710659898478,2.030456852791878,0.5076142131979695,9.137055837563452,0.5076142131979695,0.0,12.690355329949238,7.1065989847715745,0.0,197
51.724137931034484,0.0,3.4482758620689653,0.0,0.0,0.0,0.0,0.0,4.597701149425287,0.0,0.0,0.0,0.0,1.1494252873563218,2.2988505747126435,8.045977011494253,1.1494252873563218,2.2988505747126435,0.0,8.045977011494253,0.0,0.0,16.091954022988507,1.1494252873563218,0.0,87
31.92307692307692,1.153846153846154,13.846153846153847,0.38461538461538464,6.153846153846154,1.9230769230769231,0.0,0.0,4.615384615384616,0.0,1.5384615384615385,0.0,1.9230769230769231,3.076923076923077,1.5384615384615385,6.153846153846154,3.4615384615384617,2.307692307692308,1.153846153846154,10.76923076923077,0.38461538461538464,0.0,7.6923076923076925,0.0,0.0,260
29.655172413793103,0.6896551724137931,8.96551724137931,1.3793103448275863,6.896551724137931,0.0,0.0,0.0,6.206896551724138,0.0,0.0,0.0,0.0,0.6896551724137931,1.3793103448275863,15.172413793103448,2.0689655172413794,2.7586206896551726,0.0,6.206896551724138,0.0,0.0,13.793103448275861,2.0689655172413794,2.0689655172413794,145
42.857142857142854,0.0,10.714285714285714,0.0,3.571428571428571,0.0,0.0,0.0,4.761904761904762,0.0,1.1904761904761905,0.0,0.0,2.380952380952381,1.1904761904761905,7.142857142857142,2.380952380952381,5.952380952380952,1.1904761904761905,10.714285714285714,0.0,0.0,2.380952380952381,0.0,3.571428571428571,84
18.867924528301888,0.0,8.80503144654088,0.628930817610063,8.80503144654088,1.257861635220126,0.0,0.0,7.547169811320755,0.0,0.628930817610063,1.257861635220126,0.628930817610063,2.515723270440252,1.257861635220126,11.949685534591195,6.289308176100629,2.515723270440252,0.0,9.433962264150944,0.0,0.0,16.352201257861633,0.628930817610063,0.628930817610063,159
32.55142547816673,0.25261638397690367,6.604114038253337,0.6134969325153374,4.79971129556117,0.5052327679538073,0.07217610970768674,0.03608805485384337,5.593648502345724,0.25261638397690367,0.36088054853843377,0.1443522194153735,0.36088054853843377,1.4074341392998917,3.1396607722843735,14.435221941537351,2.4900757849151933,1.5156983038614218,0.5413208228076507,5.160591844099603,0.18044027426921688,0.03608805485384337,16.92529772645254,1.443522194153735,0.577408877661494,2771
29.819277108433734,0.30120481927710846,6.927710843373494,1.5060240963855422,5.120481927710843,1.2048192771084338,0.30120481927710846,0.0,8.734939759036145,0.30120481927710846,0.30120481927710846,0.0,2.108433734939759,0.9036144578313252,3.91566265060241,15.963855421686745,3.0120481927710845,2.108433734939759,1.2048192771084338,7.530120481927711,0.6024096385542169,0.30120481927710846,6.626506024096386,0.0,1.2048192771084338,332
30.501089324618736,0.4357298474945534,6.753812636165578,1.0893246187363834,7.8431372549019605,0.2178649237472767,0.0,0.2178649237472767,5.446623093681917,0.0,0.4357298474945534,0.2178649237472767,0.4357298474945534,0.8714596949891068,1.5250544662309369,11.11111111111111,3.9215686274509802,1.5250544662309369,0.6535947712418301,7.8431372549019605,0.4357298474945534,0.0,16.775599128540307,0.4357298474945534,1.3071895424836601,459
23.52941176470588,0.0,11.76470588235294,0.0,11.76470588235294,0.0,0.0,0.0,0.0,0.0,5.88235294117647,0.0,0.0,5.88235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.17647058823529,0.0,0.0,17
20.588235294117645,0.0,10.294117647058822,0.49019607843137253,3.431372549019608,0.0,0.0,0.0,10.294117647058822,0.0,0.49019607843137253,0.49019607843137253,0.0,2.450980392156863,0.49019607843137253,11.76470588235294,5.88235294117647,0.0,0.0,6.862745098039216,0.0,0.0,25.49019607843137,0.0,0.9803921568627451,204
41.734742912061506,0.2402691013935608,6.00672753483902,0.40845747236905333,2.787121576165305,0.5766458433445458,0.02402691013935608,0.14416146083613646,2.5468524747717445,0.16818837097549255,0.36040365209034114,0.19221528111484865,0.45651129264776547,0.8649687650168189,2.5949062950504564,11.412782316194138,1.7059106198942815,1.2013455069678038,0.40845747236905333,4.5410860163383,0.4805382027871216,0.07208073041806823,19.9663623258049,0.7928880345987506,0.31234983181162906,4162
31.818181818181817,0.0,13.636363636363635,2.840909090909091,8.522727272727272,0.0,0.0,0.5681818181818182,9.659090909090908,0.0,0.5681818181818182,0.0,0.0,1.1363636363636365,5.113636363636364,3.4090909090909087,3.977272727272727,1.1363636363636365,1.1363636363636365,9.659090909090908,0.0,0.0,5.681818181818182,0.5681818181818182,0.5681818181818182,176
35.66545123062899,0.27347310847766637,6.403828623518687,0.7976298997265269,3.509571558796718,0.06836827711941659,0.04557885141294439,0.04557885141294439,4.261622607110301,0.09115770282588878,0.20510483135824978,0.2506836827711942,0.7064721969006381,1.3217866909753875,2.2789425706472195,7.748404740200547,1.9371011850501367,1.4129443938012762,0.38742023701002737,5.583409298085688,0.38742023701002737,0.04557885141294439,25.979945305378305,0.29626253418413856,0.29626253418413856,4388
37.251356238698015,0.3616636528028933,5.69620253164557,1.0849909584086799,7.414104882459313,0.9041591320072333,0.09041591320072333,0.09041591320072333,4.249547920433996,0.18083182640144665,0.5424954792043399,0.3616636528028933,1.0849909584086799,1.2658227848101267,3.25497287522604,4.249547920433996,2.6220614828209765,1.8083182640144666,1.0849909584086799,9.855334538878843,0.45207956600361665,0.0,13.5623869801085,0.81374321880651,1.7179023508137432,1106
22.309197651663403,0.19569471624266144,7.632093933463796,2.152641878669276,10.176125244618394,0.19569471624266144,0.0,0.0,4.500978473581213,0.0,0.19569471624266144,0.7827788649706457,0.7827788649706457,1.36986301369863,2.5440313111545985,16.634050880626223,3.326810176125244,1.1741682974559686,1.36986301369863,6.653620352250488,0.19569471624266144,0.0,17.22113502935421,0.0,0.5870841487279843,511
27.82258064516129,0.4032258064516129,7.963709677419355,0.7728494623655914,6.25,0.43682795698924726,0.10080645161290322,0.16801075268817203,4.737903225806452,0.3024193548387097,0.3024193548387097,0.4032258064516129,0.6720430107526881,0.9072580645161291,2.553763440860215,11.626344086021504,2.956989247311828,1.646505376344086,0.6720430107526881,7.661290322580645,0.3696236559139785,0.13440860215053765,20.19489247311828,0.33602150537634407,0.6048387096774194,2976
30.76923076923077,0.0,14.423076923076922,1.9230769230769231,7.6923076923076925,1.9230769230769231,0.0,0.9615384615384616,0.9615384615384616,0.9615384615384616,0.0,0.9615384615384616,0.0,0.9615384615384616,1.9230769230769231,9.615384615384617,5.769230769230769,0.0,0.9615384615384616,10.576923076923077,1.9230769230769231,0.0,7.6923076923076925,0.0,0.0,104
27.920962199312715,0.25773195876288657,6.701030927835052,1.3745704467353952,4.810996563573884,0.5154639175257731,0.25773195876288657,0.0859106529209622,5.670103092783505,0.0859106529209622,0.7731958762886598,0.3436426116838488,0.6872852233676976,1.2886597938144329,2.147766323024055,15.893470790378005,3.7800687285223367,1.0309278350515463,0.429553264604811,6.013745704467354,0.25773195876288657,0.0859106529209622,18.72852233676976,0.429553264604811,0.429553264604811,1164
18.49912739965096,0.4072134962187318,4.537521815008725,0.4072134962187318,3.4904013961605584,0.11634671320535195,0.11634671320535195,0.11634671320535195,3.7230948225712623,0.11634671320535195,0.058173356602675974,0.17452006980802792,0.058173356602675974,0.6980802792321117,1.5125072716695753,7.446189645142525,1.1052937754508436,0.6980802792321117,0.34904013961605584,2.036067481093659,0.2326934264107039,0.0,53.752181500872595,0.058173356602675974,0.29086678301337987,1719
31.640625,0.390625,5.078125,1.3020833333333335,8.59375,0.9114583333333334,0.0,0.0,4.036458333333334,0.26041666666666663,0.26041666666666663,0.26041666666666663,0.9114583333333334,1.953125,1.953125,15.885416666666666,3.7760416666666665,1.4322916666666665,0.78125,8.984375,0.26041666666666663,0.13020833333333331,10.416666666666668,0.390625,0.390625,768
